Rating,Review Text,Review Date
5 stars,User friendly layout,2 months ago
5 stars,so far the rental has smooth n easy to use. Nice. The app is also easy to use.,2 months ago
5 stars,Location for the pick up is always my first priority to consider. The location is just directly from my block,a month ago
5 stars,"One of the best car rental in SG.
Rates are fair enough. Keep it on GetGo",a month ago
5 stars,Fast and seamless rental,a month ago
4 stars,Overall getgo experience has been positive. App performance is stable and connectivity is good. Vehicle availability and choice of vehicles are the real highlights. Customer support has been always pleasant and willing to help. …,a month ago
4 stars,Getgo is a very convenient way to travel around especially since it’s available in so many carparks across the island.,a month ago
5 stars,Very convenient,a month ago
5 stars,"Easy to book,many available choices of the car.and EV car are available and good conditions",2 months ago
4 stars,Good initiative.However may consider not allowing pets. As the owners don't clean the fur or the law marks on the seat.,2 months ago
4 stars,So far So good.. The vehicle checks also improved,2 months ago
5 stars,GetGo has given me the opportunity for brunch dates with my partner during the weekends,2 months ago
4 stars,Will appreciate if the company could check and do proper cleaning with full checks before deploying the car the destination.,a month ago
3 stars,Getgo has been really easy and convenient. Their support chat/team reply is very swift.,2 months ago
5 stars,Awesome and easy to book cars! Highly recommend this to any new users,a month ago
1 star,Never ever try,8 months ago
5 stars,Always had a good experience using GetGo. Whenever there is a problem,a month ago
5 stars,Easy to use. User friendly.  Hope to have getgo car at my block carpark,a month ago
5 stars,No issues using their rental services. Lots of options around my area of residence,a month ago
3 stars,"the cars generally require regular maintenance checks and general cleaning (interior/ external)
encounters (Stavia) where users go fishing or have pets in the car",a month ago
1 star,Awful experience thus far,5 months ago
5 stars,newer cars are deployed at my block 474 Choa Chu Kang Ave 3. With the continuous promo code,2 months ago
4 stars,Cars are available most of the time near my area. Most are in good working condition and well taken care except for a few occasions found rubbish and footprint on dashboard,a month ago
4 stars,Great that they give 15mins grace,2 months ago
5 stars,One of the best car sharing from day 1 i join very convenient and affordable for my family,2 months ago
4 stars,So far so good. It is just that the app hang and i need to restart my phone before can use back the app,2 months ago
5 stars,hassle free booking,a month ago
4 stars,Great drive for most cars. Wish they put 1 more car at my place as its always book out.,a month ago
5 stars,very convenient and hassle free service,2 months ago
5 stars,Highly recommended if you are looking for fuss free short term (few hours) car rental ;),a month ago
4 stars,Convenient locations with the ease of advance booking makes driving a breeze without the hassle of debts.,2 months ago
4 stars,A good option for co-sharing and transport. Can see some of the vehicles are heavily utilised. Suggest to up the  maintenence and refreshment regime.,2 months ago
1 star,"Had an unpleasant experience with GetGo.

At times car door could not be opened to drive off and cannot be locked at the …",a year ago
5 stars,Fuss free bookings and most importantly of all they are available 24/7 when you encounter any problems with your bookings or ongoing drives.,2 months ago
5 stars,Cars are well maintained. Cleanliness interior and fast response from support teams.,2 months ago
5 stars,Very clean and comfortable drive,2 months ago
5 stars,App is very user friendly,10 months ago
5 stars,Getgo is a easy to use and seamless platform with excellent customer service always available for any support.,a month ago
4 stars,Its very convenient as a car sharing company that i have been using for the past 2 years,a month ago
5 stars,Car is good and easy to rent a car and see the availability of the car at the location through the GetGo app.,2 months ago
5 stars,Hello,2 months ago
5 stars,Cars are well maintained,a month ago
4 stars,Cars could be better at my locations. See other locations having much nicer and newer cars …,2 months ago
1 star,"I rented their cars for about 3-4 times. Let's see:

1. Car serviceable but had a damaged sunscreen that would leak if it was …",a year ago
5 stars,So far so good. Have all the  freedom to drive or not to drive. Flexible and affordable,2 months ago
5 stars,Everything is awesome went smoothly,2 months ago
5 stars,Renting getgo car is very convenient. The distance between the cars are walkable.,a month ago
5 stars,GETGO cars are in good condition. Hope all driver can also help to maintain the car,a month ago
3 stars,Unreliable service. Experience depends on your luck. It’s extremely easy to sign up and start using as compared to other apps. Pretty affordable for short trips to run errands. …,a year ago
5 stars,Convenient locations. But hope car has more varities and also excessible for pet friendly in future to come.,2 months ago
5 stars,"Getgo is fast & eazy for all to use and get going,most of the cars are well maintained.",a month ago
5 stars,I suggest that every car to have a exterior wash every 1 or 2 weeks...Promo open to all locations not only selected locations to be fair for all.,2 months ago
5 stars,Good experience so far,a month ago
5 stars,Been using GetGo ever since they started their company. Hassle free and very easy to rent with.,a month ago
5 stars,Very convenient and easy to use app. Cars are located at a lot of places.,2 months ago
5 stars,Very convenient to rent. It's all around my neighborhood area if it isn't at the nearest carpark to me!,2 months ago
5 stars,"Excellent car rental platform in Singapore. Affordable and user friendly. Responsive customer support. Kudos to the entire team.
Those who cannot own a car",2 months ago
5 stars,It's a good place to rent a car anywhere and great customer service whenever i need help,2 months ago
5 stars,Really love getgo so much. It is so convenient and affordable.  Hope getgo has more cars available.,2 months ago
5 stars,GetGo has been wonderful for me,a month ago
5 stars,Getgo is good . I recommend to you all. The car is clean and easy to take the car,a month ago
5 stars,Great way to rent a car! Recommended!,2 months ago
4 stars,"Wide variety of models and locations.
Could improve with more cars per location",a month ago
4 stars,Friendly app with fast helpdesk service reply when needed. Most of their vehicle are kept in good condition.,a month ago
5 stars,Good experience with Getgo so far. No issues with car and customer service is pretty good.,a month ago
5 stars,Highly Recommends! Really like that we have no need to top up fuel for the next user.,a month ago
4 stars,The quick responses & replies from the Customer service Team to any enquiries or problems that I encountered made me continuously look forward to using GetGo as my day to day transport for any running of errands.,a month ago
5 stars,Very  easy to use  get go app to book.More car choices to choose.,2 months ago
5 stars,Awesome and clean car....enjoy driving it...,2 months ago
1 star,Edit,6 months ago
5 stars,Easy to book,a month ago
5 stars,No deposit,a year ago
5 stars,Awesome service to help people to get to places. The cars are also maintained well.,a month ago
1 star,The app is really slow,9 months ago
4 stars,Around 6 cars nearby my block. Easy for me to book to go anywhere. Will give 5 stars provided all the cars interior is very clean as always got sands on seats and floor. Besides that im satisfied!,a month ago
5 stars,It is very helpfull platform for people who is cant afford to have a car in singapore.,a month ago
5 stars,Pretty good and convenient service to use. Just need to ensure to maintain and drive safely.,2 months ago
5 stars,it has been a great journey with getgo. the livechat is very responsive as well when i ever need help.,a month ago
4 stars,Smooth rides so far,a month ago
4 stars,Easy to rent and it's easy available. They have the cleanest and nearest car.,a month ago
5 stars,One of the best apps I’ve used. Affordable and really convenient to use,a month ago
5 stars,Always love to rent car with GetGo!,a month ago
5 stars,you just pay the hourly charge and mileage. don’t have to worry about petrol which is a plus,2 months ago
5 stars,Easy and hassle free platform for car sharing. Been using it ever since👍🖖😎 …,a month ago
4 stars,Has been a positive experience so far except for some hic ups from time to time which the tech team is able to resolve and a short time,a month ago
5 stars,Excellent service. So far all cars I have driven are in good condition,2 months ago
5 stars,fast and effective way to go around doing chores. the price point comparing to other competitor is good as well.,a month ago
5 stars,GetGo Carsharing is very convenient as I book and get the car at most of the HDB carparks.,a month ago
2 stars,"Flexible and near my place of residence in the east.

However cars are dirty & filled with scratches and dents in some cars. Not sure …",7 months ago
5 stars,Awesome experience so far. Haven't let me down so far and always satisfied when needing to get a hold of support for assistance.,2 months ago
5 stars,Except for that one time the previous renter did not return the car in time,2 months ago
5 stars,Very convenient for me! Price acceptable n I can arrange m own timing anytime!,4 weeks ago
5 stars,Highly recommended Great car rent service with a good rate & easy access,a month ago
1 star,took 35mins to unlock car!  you have to be near car to unlock it,7 months ago
5 stars,Easy access to car and in good clean condition .very reasonable pricing .,a month ago
5 stars,Its very convenient and easily acess,2 months ago
5 stars,Great experience thus far. Will continue using them,a month ago
2 stars,Very inconvenient as we have to go all the way to the 1st pick up location to park back. I suggest to be more flexible so that there will be more hirer.,3 months ago
5 stars,Best choice of car sharing platform that offer wide ranges of cars to meet your needs,a month ago
5 stars,Been using getgo for errand runs and I needed space to put my stuff. Great rental so far,a month ago
5 stars,Great interface and easy to use. It will be awesome if more promos in the future,a month ago
5 stars,No hassle to book for any occasions,a month ago
5 stars,Great platform for car rental services.Very convenient and affordable price.,2 months ago
1 star,Rented an electric van from Getgo,11 months ago
5 stars,Cars are conveniently located,a month ago
3 stars,If you outing for 2 or 3 hrs good to take GetGo,a month ago
4 stars,Everything is seems ok but only at one point that I can hardly smell of some of them still untrustworthy by bringing along their pets especially dogs inside the vehicle...pls take this issues seriously,2 months ago
3 stars,"Pros:
- More cars availability as compared to competitors such as blueSG
- The booking is quite convenient as u can book in advance (weeks prior even) …",a year ago
5 stars,Best car sharing platform!,a month ago
1 star,"Signing up for the service is a breeze and the rate is reasonable.

However",a year ago
5 stars,Carsharing made easy to use with Getgo,a month ago
4 stars,Many fleets available for rent around my area and that makes it convenient.,a month ago
5 stars,Enjoy life with family during weekend,a month ago
5 stars,With so many nearby locations to pick up and return,a month ago
3 stars,Some of Getgo car would need a frequent maintenance as sometimes the spoil item report is not repair even a month,a month ago
5 stars,Most user friendly and convenient car rental app in Singapore,a month ago
5 stars,Convenient to use! Great way to get around. Customer Service Support is responsive and helpful.,2 months ago
4 stars,Very convenient. Most of the time,a year ago
3 stars,Since the start,2 years ago
2 stars,As a technology firm providing Singapore’s largest car sharing services,11 months ago
3 stars,Overall is still ok. Just there are time the car found dirty and the car system and maintenance are not properly done and clean.,2 months ago
2 stars,Getgo seems to be unclear about communicating its own policies on rental of cars by tourists. On the website it says that foreign short term visitors can rent cars subject to having a valid International Driving Permit. Their customers care …,10 months ago
5 stars,GetGo has been serving so far so good. Not much glitches. Recommended.,2 months ago
1 star,Car is unable to start up after refuelling. No contact number to call for help and I have to wait for the help centre to slowly message me on the next steps. Problem is they just asked me to keep trying to restart when I told them it’s impossible.,a year ago
5 stars,good app for car sharing. responsive support team a,a month ago
2 stars,I spotted damage only after my trip started cos the car was parked in the most isolated and dimly lit area of the carpark. Spotted it after parking out in the sun but I guess it was too late. I flagged this as I'm honest but am fully …,a year ago
5 stars,Plenty of cars to choose from nearby my area. Very convenient!,a month ago
5 stars,Convenience,a month ago
5 stars,I like the convenience of having at least one car near the carpark within walking distance near my place. Most of the car available are big and spacious which is best fit for big family of 6 like mine. The app use for car booking is user …,2 years ago
5 stars,Renting is simple,2 months ago
3 stars,The interior of the car should be cleaned more often. Often find dust and dirt on the seats and dashboard,2 months ago
