Rating,Review Text,Review Date
4 stars,"Generally not much comments. I have very much enjoy my trip.
Should you improve in connection error.",2 years ago
5 stars,Easy convenient to use,2 months ago
1 star,Everything is nice and dandy till they slap you with a hefty fine without video proof etc. …,a year ago
5 stars,Great support from Getgo,2 months ago
5 stars,Best car sharing ever! No deposit and membership fees!,2 months ago
4 stars,App lag some time.,a month ago
4 stars,"Very good car sharing services and clean cars and very good customer service
Well done GetGo👍👍👍👍👍 …",a year ago
5 stars,Excellent service and car condition whenever a booking is completed.,a year ago
5 stars,Great experience with get go,a month ago
5 stars,Wonderful experience and Amazing support at all the time. Kudos to the entire team of GetGo. …,2 years ago
5 stars,Quite a good drive,2 months ago
5 stars,"Great and accessible to the car location. Will be great if could add mpv such as noah,etc",a year ago
5 stars,great!,a month ago
4 stars,Very useful service.,a month ago
5 stars,Convenient and cars are available when you need to use. Top notch service.,2 years ago
4 stars,"Easy to
Use apps",a month ago
5 stars,Awesome!,2 months ago
5 stars,Really convenient and fuss free. Support team is always on standby to help too. 👍 …,a year ago
5 stars,Good service and affordable,a month ago
5 stars,Convenient & easy use of the app & the car. Good Job Getgo!!,a year ago
5 stars,Convenient to book car..,2 months ago
5 stars,"Power! Need I say more?
💪🏼 …",2 months ago
5 stars,Easy booking process,2 months ago
5 stars,smooth and hassle free..,2 months ago
5 stars,So far so good,2 months ago
5 stars,Convenient & affordable pricing,2 months ago
5 stars,Good alternative of transport!,2 months ago
4 stars,Reliable rental company,2 months ago
4 stars,Enjoying the flexibility to drive,2 months ago
5 stars,Convenient and hassle free,2 months ago
5 stars,Getting cars at Affordable price. Best so far 👍🏼 And love the service. …,2 years ago
5 stars,convenience to book 👍🏻 …,2 months ago
5 stars,Good experience using GetGo,a year ago
4 stars,Nice experience on get go,a month ago
5 stars,Convenient location for cars n the app is user friendly..,a year ago
5 stars,Good. Able to help ☺️,a month ago
5 stars,Get go is great.,a month ago
4 stars,Convenient booking system,a month ago
4 stars,Accessibility at its best.,a month ago
5 stars,Easy and reliable 👍🏻👍🏻 …,a month ago
4 stars,Overall pleasant experience,a month ago
5 stars,Very convenient and excellent car sharing service!,a year ago
5 stars,Good customer service,a month ago
4 stars,Hassle free booking system. Plenty of car choices in our area.,2 years ago
5 stars,I love the freedom to choose the cars nearby my house,a year ago
5 stars,Easy access whereby it's very convenient . Thank you and keep the up good service.,a year ago
5 stars,Enjoyable and user friendly,2 months ago
5 stars,It convenience and easy,2 months ago
2 stars,Slow replies from customer service...,a month ago
5 stars,Easy,2 years ago
5 stars,Easy come easy go,a month ago
4 stars,Nice and Fair conversation.,a month ago
1 star,The app is the worst,a year ago
5 stars,Easy and convenient !,a month ago
5 stars,More car are available,2 months ago
5 stars,Good apps to use!!!!,a month ago
5 stars,Convenient and superb service,a month ago
5 stars,Easy and reliable!,a month ago
5 stars,Awesome,a month ago
1 star,Getgo is like driving in a mobile rubbish chute,7 months ago
5 stars,Getgo is convience!,2 months ago
3 stars,Sometimes the car is not available at my area.. most of the time no car when needed..😔 …,a year ago
5 stars,"Process is easy after u signed up,overall satisfied with GetGo",2 years ago
5 stars,Good,a month ago
5 stars,Good,a month ago
5 stars,Good and convenient.,a month ago
3 stars,Lower ur price,a month ago
5 stars,Great,a month ago
1 star,Booked and paid but no car.  Customer service is very slow to respond.,2 years ago
5 stars,Good,2 months ago
5 stars,Fantastic,2 months ago
5 stars,Excellent,2 months ago
5 stars,It will be more user in future . 😉 I hope price will the same …,a year ago
4 stars,good,2 months ago
5 stars,Convenient and affordable.,a month ago
5 stars,Great experience!,a month ago
5 stars,Amazing,2 months ago
1 star,"Poor customer service.
Car is not at location without any solutions",a year ago
5 stars,Good,2 months ago
5 stars,Good,2 months ago
5 stars,Awesome,2 months ago
5 stars,nice,2 months ago
5 stars,Great Service!,a month ago
5 stars,5/5,2 months ago
4 stars,Convenient and reliable.,a month ago
5 stars,Great service,2 years ago
4 stars,good and convenient!,a month ago
5 stars,The rental is easier than sharriot..thats all i have to say..,a year ago
5 stars,Great experience!,2 months ago
5 stars,Convenient and affordable!,2 months ago
5 stars,Good!!!,a month ago
3 stars,Car dirty and old.,2 months ago
5 stars,Efficient response to any queries!,a month ago
5 stars,So far GetGo has met my expectations. Job well done.,a year ago
4 stars,Easy and convenient,a month ago
5 stars,Convenient and great !,2 months ago
5 stars,Great service!,2 months ago
5 stars,Eazy & convenient.,2 months ago
5 stars,Great experience but some cars are badly taken care,a year ago
5 stars,Good and convenient service,2 months ago
5 stars,The best car sharing app in SG!,2 years ago
5 stars,Convenience at its peak,2 months ago
5 stars,The cars always clean and well maintained.,a year ago
5 stars,great convienence,a month ago
5 stars,Nice platform to try out different cars at affordable price,2 years ago
5 stars,Easy to use,a month ago
5 stars,Easy to use,a month ago
5 stars,Easy to use,a month ago
5 stars,Beat app ever!!,a month ago
5 stars,Easy to use,a month ago
5 stars,Very convenient..,a month ago
5 stars,nice and affordable,a month ago
5 stars,Easy & convenient,a month ago
5 stars,Easy to rent,a month ago
4 stars,Easy to use,2 months ago
5 stars,Excellent service.,2 months ago
5 stars,quick feedback & wide selections of cars,a year ago
5 stars,Price is reasonable,a month ago
1 star,I left my cash card and canot be found . Car is also dirty .,a year ago
5 stars,My experience with goget has been excellent,a year ago
5 stars,All Is good,2 months ago
5 stars,Outstanding cars and awesome rates!👍 …,a year ago
1 star,Do getgo offer a mth rental?,a year ago
5 stars,Very convenient,a month ago
5 stars,Easily accessible,2 months ago
1 star,Extremely slow customer service in the app. Give up using this.,a year ago
1 star,The pending verification two weeks ago heven send to me,a year ago
5 stars,Reasonably priced car rental service.,a year ago
5 stars,Very convenient,2 months ago
5 stars,Great for car sharing. Thumbs up.,a year ago
5 stars,The best and the most convenience car rental,a year ago
5 stars,Convenient and fast,2 months ago
5 stars,easy and convenient,2 months ago
5 stars,easy to use and car-key free,a year ago
4 stars,"Convenient n easy.
No deposit required.",a year ago
5 stars,Easy to access. App is easy to use too,a year ago
5 stars,Get ready and Go !,2 months ago
5 stars,Excellent service,3 weeks ago
1 star,"Chat with them..on 23-April-2022
1hour still no reply. …",a year ago
5 stars,Convenience usage,2 months ago
5 stars,Convenient to use,2 months ago
5 stars,Fuss free,a year ago
5 stars,Best Carsharing platform with best car caring,2 years ago
5 stars,A simple qnd easy way to rent a car.,2 years ago
5 stars,Like your service thank you very much 👍☺ …,a year ago
5 stars,Fantastic service,2 months ago
5 stars,Booking much easier and convenient.,a year ago
4 stars,Hassle free,a month ago
5 stars,This is one of the best car sharing.,2 years ago
1 star,Alot of reckless drivers on the road.,11 months ago
5 stars,Great car rental service!,2 years ago
4 stars,i am unable to see the app in the android play store please help,a year ago
5 stars,Easy to use app and hassle free .,a year ago
